** CONVERTED FROM C:\Users\ericf\Documents\MATLAB\sr1.edf using edfapi 4.1 Win32 Nov 22 2019 on Fri May 10 12:56:03 2024
** DATE: Fri May 10 12:46:38 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.48 Nov 25 2009
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BJC
** SERIAL NUMBER: CLO-ZAA25
** CAMERA_CONFIG: ZAA25140.SCD
** RECORDED FROM OUTPUT MENU
** MENU: HAS_SAMPLES
** MENU: HAS_EVENTS
**

MSG	5088205 RECCFG CR 250 2 2 R
MSG	5088205 ELCLCFG MLRR
MSG	5088205 GAZE_COORDS 0.00 0.00 1024.00 768.00
MSG	5088205 THRESHOLDS R 56 172
MSG	5088205 ELCL_PROC ELLIPSE  (5)
MSG	5088205 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	5088206 !MODE RECORD CR 250 2 2 R
START	5088210 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	HREF	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2	INPUT
INPUT	5088210	255
SFIX R   5088210
5088718	  510.9	  382.9	 1000.0	  255.0	...
5088722	  510.9	  382.9	 1000.0	  255.0	...
5088726	  510.9	  382.9	 1000.0	  255.0	...
5088730	  510.9	  382.9	 1000.0	  255.0	...
5088734	  510.9	  382.9	 1000.0	  255.0	...
5088738	  510.9	  382.9	 1000.0	  255.0	...
5088742	  510.9	  382.9	 1000.0	  255.0	...
5088746	  510.9	  382.9	 1000.0	  255.0	...
5088750	  510.9	  382.9	 1000.0	  255.0	...
5088754	  510.9	  382.9	 1000.0	  255.0	...
5088758	  510.9	  382.9	 1000.0	  255.0	...
5088762	  510.9	  382.9	 1000.0	  255.0	...
5088766	  510.9	  382.9	 1000.0	  255.0	...
5088770	  510.9	  382.9	 1000.0	  255.0	...
5088774	  510.9	  382.9	 1000.0	  255.0	...
5088778	  510.9	  382.9	 1000.0	  255.0	...
5088782	  510.9	  382.9	 1000.0	  255.0	...
5088786	  510.9	  382.9	 1000.0	  255.0	...
5088790	  510.9	  382.9	 1000.0	  255.0	...
5088794	  510.9	  382.9	 1000.0	  255.0	...
5088798	  510.9	  382.9	 1000.0	  255.0	...
5088802	  510.9	  382.9	 1000.0	  255.0	...
5088806	  510.9	  382.9	 1000.0	  255.0	...
5088810	  510.9	  382.9	 1000.0	  255.0	...
5088814	  510.9	  382.9	 1000.0	  255.0	...
5088818	  510.9	  382.9	 1000.0	  255.0	...
5088822	  510.9	  382.9	 1000.0	  255.0	...
5088826	  510.9	  382.9	 1000.0	  255.0	...
5088830	  510.9	  382.9	 1000.0	  255.0	...
5088834	  510.9	  382.9	 1000.0	  255.0	...
5088838	  510.9	  382.9	 1000.0	  255.0	...
5088842	  510.9	  382.9	 1000.0	  255.0	...
5088846	  510.9	  382.9	 1000.0	  255.0	...
5088850	  510.9	  382.9	 1000.0	  255.0	...
5088854	  510.9	  382.9	 1000.0	  255.0	...
5088858	  510.9	  382.9	 1000.0	  255.0	...
5088862	  510.9	  382.9	 1000.0	  255.0	...
5088866	  510.9	  382.9	 1000.0	  255.0	...
5088870	  510.9	  382.9	 1000.0	  255.0	...
5088874	  510.9	  382.9	 1000.0	  255.0	...
5088878	  510.9	  382.9	 1000.0	  255.0	...
5088882	  510.9	  382.9	 1000.0	  255.0	...
5088886	  510.9	  382.9	 1000.0	  255.0	...
5088890	  510.9	  382.9	 1000.0	  255.0	...
5088894	  510.9	  382.9	 1000.0	  255.0	...
5088898	  510.9	  382.9	 1000.0	  255.0	...
5088902	  510.9	  382.9	 1000.0	  255.0	...
5088906	  510.9	  382.9	 1000.0	  255.0	...
5088910	  510.9	  382.9	 1000.0	  255.0	...
5088914	  510.9	  382.9	 1000.0	  255.0	...
5088918	  510.9	  382.9	 1000.0	  255.0	...
5088922	  510.9	  382.9	 1000.0	  255.0	...
5088926	  510.9	  382.9	 1000.0	  255.0	...
5088930	  510.9	  382.9	 1000.0	  255.0	...
5088934	  510.9	  382.9	 1000.0	  255.0	...
5088938	  510.9	  382.9	 1000.0	  255.0	...
5088942	  510.9	  382.9	 1000.0	  255.0	...
5088946	  510.9	  382.9	 1000.0	  255.0	...
5088950	  510.9	  382.9	 1000.0	  255.0	...
5088954	  510.9	  382.9	 1000.0	  255.0	...
5088958	  510.9	  382.9	 1000.0	  255.0	...
5088962	  510.9	  382.9	 1000.0	  255.0	...
5088966	  510.9	  382.9	 1000.0	  255.0	...
5088970	  510.9	  382.9	 1000.0	  255.0	...
5088974	  510.9	  382.9	 1000.0	  255.0	...
5088978	  510.9	  382.9	 1000.0	  255.0	...
5088982	  510.9	  382.9	 1000.0	  255.0	...
5088986	  510.9	  382.9	 1000.0	  255.0	...
5088990	  510.9	  382.9	 1000.0	  255.0	...
5088994	  510.9	  382.9	 1000.0	  255.0	...
5088998	  510.9	  382.9	 1000.0	  255.0	...
5089002	  510.9	  382.9	 1000.0	  255.0	...
5089006	  510.9	  382.9	 1000.0	  255.0	...
5089010	  510.9	  382.9	 1000.0	  255.0	...
5089014	  510.9	  382.9	 1000.0	  255.0	...
5089018	  510.9	  382.9	 1000.0	  255.0	...
5089022	  510.9	  382.9	 1000.0	  255.0	...
5089026	  510.9	  382.9	 1000.0	  255.0	...
5089030	  510.9	  382.9	 1000.0	  255.0	...
5089034	  510.9	  382.9	 1000.0	  255.0	...
